match_id;SEASON;date;pens;pens_home_score;pens_away_score;HOME_TEAM;AWAY_TEAM;HT_SCORE;AW_SCORE;possession_home;possession_away;total_shots_home;total_shots_away;shots_on_target_home;shots_on_target_away;duels_won_home;duels_won_away;prediction_team_home_win;prediction_draw;prediction_team_away_win;prediction_quantity;location;lineup_home;lineup_away;player_names_home;player_numbers_home;player_names_away;player_numbers_away
111;2022-2023;07/09/2022;False;False;False;Inter;Bayern Munich;0;2;0.44;0.56;9;21;2;11;0.5;0.51;0.23;0.06;0.71;209054;Giuseppe Meazza;"[{'player_name': ' Martínez', 'player_number': '10'}, {'player_name': ' Dzeko', 'player_number': '9'}, {'player_name': ' Gosens', 'player_number': '8'}, {'player_name': ' Calhanoglu', 'player_number': '20'}, {'player_name': ' Brozović', 'player_number': '77'}, {'player_name': ' Mkhitaryan', 'player_number': '22'}, {'player_name': ' Dumfries', 'player_number': '2'}, {'player_name': ' Bastoni', 'player_number': '95'}, {'player_name': ' Skriniar', 'player_number': '37'}, {'player_name': "" D'Ambrosio"", 'player_number': '33'}, {'player_name': ' Onana', 'player_number': '24'}]";[{'player_name': ' Mané', 'player_number': '17'}, {'player_name': ' Sané', 'player_number': '10'}, {'player_name': ' Müller', 'player_number': '25'}, {'player_name': ' Coman', 'player_number': '11'}, {'player_name': ' Sabitzer', 'player_number': '18'}, {'player_name': ' Kimmich', 'player_number': '6'}, {'player_name': ' Davies', 'player_number': '19'}, {'player_name': ' Hernandez', 'player_number': '21'}, {'player_name': ' De Ligt', 'player_number': '4'}, {'player_name': ' Pavard', 'player_number': '5'}, {'player_name': ' Neuer', 'player_number': '1'}];"['Martínez', 'Dzeko', 'Gosens', 'Calhanoglu', 'Brozović', 'Mkhitaryan', 'Dumfries', 'Bastoni', 'Skriniar', ""D'Ambrosio"", 'Onana']";['10', '9', '8', '20', '77', '22', '2', '95', '37', '33', '24'];['Mané', 'Sané', 'Müller', 'Coman', 'Sabitzer', 'Kimmich', 'Davies', 'Hernandez', 'De Ligt', 'Pavard', 'Neuer'];['17', '10', '25', '11', '18', '6', '19', '21', '4', '5', '1']
112;2022-2023;07/09/2022;False;False;False;Club Brugge;Bayer Leverkusen;1;0;0.47;0.53;9;14;3;3;0.46;0.54;0.26;0.09;0.65;57088;Jan Breydelstadion;[{'player_name': ' Sowah', 'player_number': '19'}, {'player_name': ' Jutglà', 'player_number': '9'}, {'player_name': ' Skov Olsen', 'player_number': '7'}, {'player_name': ' Vanaken', 'player_number': '20'}, {'player_name': ' Onyedika', 'player_number': '15'}, {'player_name': ' Nielsen', 'player_number': '27'}, {'player_name': ' Meijer', 'player_number': '14'}, {'player_name': ' Sylla', 'player_number': '94'}, {'player_name': ' Mechele', 'player_number': '44'}, {'player_name': ' Odoi', 'player_number': '6'}, {'player_name': ' Mignolet', 'player_number': '22'}];[{'player_name': ' Schick', 'player_number': '14'}, {'player_name': ' Hudson-Odoi', 'player_number': '17'}, {'player_name': ' Diaby', 'player_number': '19'}, {'player_name': ' Frimpong', 'player_number': '30'}, {'player_name': ' Andrich', 'player_number': '8'}, {'player_name': ' Aránguiz', 'player_number': '20'}, {'player_name': ' Bakker', 'player_number': '5'}, {'player_name': ' Hincapié', 'player_number': '3'}, {'player_name': ' Tah', 'player_number': '4'}, {'player_name': ' Kossounou', 'player_number': '6'}, {'player_name': ' Hrádecky', 'player_number': '1'}];['Sowah', 'Jutglà', 'Skov Olsen', 'Vanaken', 'Onyedika', 'Nielsen', 'Meijer', 'Sylla', 'Mechele', 'Odoi', 'Mignolet'];['19', '9', '7', '20', '15', '27', '14', '94', '44', '6', '22'];['Schick', 'Hudson-Odoi', 'Diaby', 'Frimpong', 'Andrich', 'Aránguiz', 'Bakker', 'Hincapié', 'Tah', 'Kossounou', 'Hrádecky'];['14', '17', '19', '30', '8', '20', '5', '3', '4', '6', '1']
113;2022-2023;07/09/2022;False;False;False;Barcelona;Viktoria Plzeň;5;1;0.77;0.23;20;8;11;1;0.58;0.42;0.93;0.01;0.06;291212;Spotify Camp Nou;[{'player_name': ' Fati', 'player_number': '10'}, {'player_name': ' Lewandowski', 'player_number': '9'}, {'player_name': ' Dembélé', 'player_number': '7'}, {'player_name': ' Pedri', 'player_number': '8'}, {'player_name': ' De Jong', 'player_number': '21'}, {'player_name': ' Kessié', 'player_number': '19'}, {'player_name': ' Alba', 'player_number': '18'}, {'player_name': ' Koundé', 'player_number': '23'}, {'player_name': ' Christensen', 'player_number': '15'}, {'player_name': ' Sergi Roberto', 'player_number': '20'}, {'player_name': ' Ter Stegen', 'player_number': '1'}];[{'player_name': ' Chory', 'player_number': '15'}, {'player_name': ' Mosquera', 'player_number': '18'}, {'player_name': ' Vlkanova', 'player_number': '88'}, {'player_name': ' Sykora', 'player_number': '7'}, {'player_name': ' Bucha', 'player_number': '20'}, {'player_name': ' Kalvach', 'player_number': '23'}, {'player_name': ' Jemelka', 'player_number': '21'}, {'player_name': ' Pernica', 'player_number': '4'}, {'player_name': ' Hejda', 'player_number': '2'}, {'player_name': ' Havel', 'player_number': '24'}, {'player_name': ' Stanek', 'player_number': '36'}];['Fati', 'Lewandowski', 'Dembélé', 'Pedri', 'De Jong', 'Kessié', 'Alba', 'Koundé', 'Christensen', 'Sergi Roberto', 'Ter Stegen'];['10', '9', '7', '8', '21', '19', '18', '23', '15', '20', '1'];['Chory', 'Mosquera', 'Vlkanova', 'Sykora', 'Bucha', 'Kalvach', 'Jemelka', 'Pernica', 'Hejda', 'Havel', 'Stanek'];['15', '18', '88', '7', '20', '23', '21', '4', '2', '24', '36']
114;2022-2023;07/09/2022;False;False;False;Atlético de Madrid;FC Porto;2;1;0.54;0.46;10;17;3;3;0.53;0.48;0.74;0.07;0.19;85764;Cívitas Metropolitano;[{'player_name': ' Félix', 'player_number': '7'}, {'player_name': ' Morata', 'player_number': '19'}, {'player_name': ' Carrasco', 'player_number': '21'}, {'player_name': ' Niguez', 'player_number': '17'}, {'player_name': ' Llorente', 'player_number': '14'}, {'player_name': ' Molina', 'player_number': '16'}, {'player_name': ' Koke', 'player_number': '6'}, {'player_name': ' Mandava', 'player_number': '23'}, {'player_name': ' Witsel', 'player_number': '20'}, {'player_name': ' Giménez', 'player_number': '2'}, {'player_name': ' Oblak', 'player_number': '13'}];[{'player_name': ' Taremi', 'player_number': '9'}, {'player_name': ' de Lima Barbosa', 'player_number': '30'}, {'player_name': ' Galeno', 'player_number': '13'}, {'player_name': ' Eustáquio', 'player_number': '46'}, {'player_name': ' Uribe', 'player_number': '8'}, {'player_name': ' Otávio', 'player_number': '25'}, {'player_name': ' Sanusi', 'player_number': '12'}, {'player_name': ' Mota Veiga Teixeira Carmo', 'player_number': '4'}, {'player_name': ' Pepe', 'player_number': '3'}, {'player_name': ' Pepê', 'player_number': '11'}, {'player_name': ' Costa', 'player_number': '99'}];['Félix', 'Morata', 'Carrasco', 'Niguez', 'Llorente', 'Molina', 'Koke', 'Mandava', 'Witsel', 'Giménez', 'Oblak'];['7', '19', '21', '17', '14', '16', '6', '23', '20', '2', '13'];['Taremi', 'de Lima Barbosa', 'Galeno', 'Eustáquio', 'Uribe', 'Otávio', 'Sanusi', 'Mota Veiga Teixeira Carmo', 'Pepe', 'Pepê', 'Costa'];['9', '30', '13', '46', '8', '25', '12', '4', '3', '11', '99']
115;2022-2023;07/09/2022;False;False;False;Tottenham Hotspur;Marseille;2;0;0.49;0.51;18;9;2;1;0.49;0.51;0.68;0.05;0.27;118424;Tottenham Hotspur Stadium;[{'player_name': ' Kane', 'player_number': '10'}, {'player_name': ' Son Heung-min', 'player_number': '7'}, {'player_name': ' Richarlison', 'player_number': '9'}, {'player_name': ' Perišić', 'player_number': '14'}, {'player_name': ' Højbjerg', 'player_number': '5'}, {'player_name': ' Bentancur', 'player_number': '30'}, {'player_name': ' Emerson', 'player_number': '12'}, {'player_name': ' Lenglet', 'player_number': '34'}, {'player_name': ' Dier', 'player_number': '15'}, {'player_name': ' Romero', 'player_number': '17'}, {'player_name': ' Lloris', 'player_number': '1'}];[{'player_name': ' Suárez', 'player_number': '11'}, {'player_name': ' Guendouzi', 'player_number': '6'}, {'player_name': ' Gerson', 'player_number': '8'}, {'player_name': ' Tavares', 'player_number': '30'}, {'player_name': ' Veretout', 'player_number': '27'}, {'player_name': ' Rongier', 'player_number': '21'}, {'player_name': ' Clauss', 'player_number': '7'}, {'player_name': ' Gigot', 'player_number': '4'}, {'player_name': ' Bailly', 'player_number': '3'}, {'player_name': ' Mbemba', 'player_number': '99'}, {'player_name': ' Lopez', 'player_number': '16'}];['Kane', 'Son Heung-min', 'Richarlison', 'Perišić', 'Højbjerg', 'Bentancur', 'Emerson', 'Lenglet', 'Dier', 'Romero', 'Lloris'];['10', '7', '9', '14', '5', '30', '12', '34', '15', '17', '1'];['Suárez', 'Guendouzi', 'Gerson', 'Tavares', 'Veretout', 'Rongier', 'Clauss', 'Gigot', 'Bailly', 'Mbemba', 'Lopez'];['11', '6', '8', '30', '27', '21', '7', '4', '3', '99', '16']
116;2022-2023;07/09/2022;False;False;False;Eintracht Frankfurt;Sporting CP;0;3;0.43;0.57;11;8;2;5;0.49;0.51;0.61;0.09;0.3;68500;Deutsche Bank Park;[{'player_name': ' Kolo Muani', 'player_number': '9'}, {'player_name': ' Kamada', 'player_number': '15'}, {'player_name': ' Götze', 'player_number': '27'}, {'player_name': ' Lindstrøm', 'player_number': '29'}, {'player_name': ' Sow', 'player_number': '8'}, {'player_name': ' Ebimbe', 'player_number': '26'}, {'player_name': ' Lenz', 'player_number': '25'}, {'player_name': ' Ndicka', 'player_number': '2'}, {'player_name': ' Tuta', 'player_number': '35'}, {'player_name': ' Jakić', 'player_number': '6'}, {'player_name': ' Trapp', 'player_number': '1'}];[{'player_name': ' Edwards', 'player_number': '10'}, {'player_name': ' Gonçalves', 'player_number': '28'}, {'player_name': ' Trincão', 'player_number': '17'}, {'player_name': ' Reis de Lima', 'player_number': '2'}, {'player_name': ' Morita', 'player_number': '5'}, {'player_name': ' Ugarte', 'player_number': '15'}, {'player_name': ' Porro', 'player_number': '24'}, {'player_name': ' Inácio', 'player_number': '25'}, {'player_name': ' Coates', 'player_number': '4'}, {'player_name': ' St', 'player_number': '3'}, {'player_name': ' Adan', 'player_number': '1'}];['Kolo Muani', 'Kamada', 'Götze', 'Lindstrøm', 'Sow', 'Ebimbe', 'Lenz', 'Ndicka', 'Tuta', 'Jakić', 'Trapp'];['9', '15', '27', '29', '8', '26', '25', '2', '35', '6', '1'];['Edwards', 'Gonçalves', 'Trincão', 'Reis de Lima', 'Morita', 'Ugarte', 'Porro', 'Inácio', 'Coates', 'St', 'Adan'];['10', '28', '17', '2', '5', '15', '24', '25', '4', '3', '1']
117;2022-2023;07/09/2022;False;False;False;Ajax;Rangers;4;0;0.76;0.24;17;4;9;1;0.58;0.42;0.84;0.04;0.12;82812;Johan Cruijff Arena;[{'player_name': ' Bergwijn', 'player_number': '7'}, {'player_name': ' Kudus', 'player_number': '20'}, {'player_name': ' Tadić', 'player_number': '10'}, {'player_name': ' Taylor', 'player_number': '8'}, {'player_name': ' Álvarez', 'player_number': '4'}, {'player_name': ' Berghuis', 'player_number': '23'}, {'player_name': ' Blind', 'player_number': '17'}, {'player_name': ' Bassey', 'player_number': '3'}, {'player_name': ' Timber', 'player_number': '2'}, {'player_name': ' Rensch', 'player_number': '15'}, {'player_name': ' Pasveer', 'player_number': '22'}];[{'player_name': ' Čolak', 'player_number': '9'}, {'player_name': ' Kent', 'player_number': '14'}, {'player_name': ' Tillman', 'player_number': '71'}, {'player_name': ' Wright', 'player_number': '23'}, {'player_name': ' Lundstram', 'player_number': '4'}, {'player_name': ' Kamara', 'player_number': '18'}, {'player_name': ' Barišić', 'player_number': '31'}, {'player_name': ' Sands', 'player_number': '19'}, {'player_name': ' Goldson', 'player_number': '6'}, {'player_name': ' Tavernier', 'player_number': '2'}, {'player_name': ' McLaughlin', 'player_number': '33'}];['Bergwijn', 'Kudus', 'Tadić', 'Taylor', 'Álvarez', 'Berghuis', 'Blind', 'Bassey', 'Timber', 'Rensch', 'Pasveer'];['7', '20', '10', '8', '4', '23', '17', '3', '2', '15', '22'];['Čolak', 'Kent', 'Tillman', 'Wright', 'Lundstram', 'Kamara', 'Barišić', 'Sands', 'Goldson', 'Tavernier', 'McLaughlin'];['9', '14', '71', '23', '4', '18', '31', '19', '6', '2', '33']
118;2022-2023;06/09/2022;False;False;False;Benfica;Maccabi Haifa;2;0;0.57;0.43;14;7;5;2;0.47;0.53;0.87;0.03;0.1;71096;Estádio do Sport Lisboa e Benfica (da Luz);[{'player_name': ' Ramos', 'player_number': '88'}, {'player_name': ' João Mário', 'player_number': '20'}, {'player_name': ' Silva', 'player_number': '27'}, {'player_name': ' Neres Campos', 'player_number': '7'}, {'player_name': ' Fernández', 'player_number': '13'}, {'player_name': ' Florentino', 'player_number': '61'}, {'player_name': ' Grimaldo', 'player_number': '3'}, {'player_name': ' Otamendi', 'player_number': '30'}, {'player_name': ' Silva', 'player_number': '66'}, {'player_name': ' Bah', 'player_number': '6'}, {'player_name': ' Vlachodimos', 'player_number': '99'}];[{'player_name': ' David', 'player_number': '21'}, {'player_name': ' Pierrot', 'player_number': '9'}, {'player_name': ' Muhammad', 'player_number': '4'}, {'player_name': ' Lavi', 'player_number': '6'}, {'player_name': ' Chery', 'player_number': '10'}, {'player_name': ' Haziza', 'player_number': '8'}, {'player_name': ' Goldberg', 'player_number': '3'}, {'player_name': ' Batubinsika', 'player_number': '19'}, {'player_name': ' Seck', 'player_number': '30'}, {'player_name': ' Sundgren', 'player_number': '2'}, {'player_name': ' Cohen', 'player_number': '44'}];['Ramos', 'João Mário', 'Silva', 'Neres Campos', 'Fernández', 'Florentino', 'Grimaldo', 'Otamendi', 'Silva', 'Bah', 'Vlachodimos'];['88', '20', '27', '7', '13', '61', '3', '30', '66', '6', '99'];['David', 'Pierrot', 'Muhammad', 'Lavi', 'Chery', 'Haziza', 'Goldberg', 'Batubinsika', 'Seck', 'Sundgren', 'Cohen'];['21', '9', '4', '6', '10', '8', '3', '19', '30', '2', '44']
119;2022-2023;06/09/2022;False;False;False;Sevilla;Manchester City;0;4;0.38;0.62;6;24;1;10;0.46;0.55;0.07;0.03;0.9;163327;Ramón Sánchez-Pizjuán;[{'player_name': ' Isco', 'player_number': '22'}, {'player_name': ' Telles', 'player_number': '3'}, {'player_name': ' Rakitic', 'player_number': '10'}, {'player_name': ' Gómez', 'player_number': '24'}, {'player_name': ' Delaney', 'player_number': '18'}, {'player_name': ' Gudelj', 'player_number': '6'}, {'player_name': ' Acuña', 'player_number': '19'}, {'player_name': ' Nianzou', 'player_number': '14'}, {'player_name': ' Carmona', 'player_number': '30'}, {'player_name': ' Navas', 'player_number': '16'}, {'player_name': ' Bono', 'player_number': '13'}];[{'player_name': ' Grealish', 'player_number': '10'}, {'player_name': ' Haaland', 'player_number': '9'}, {'player_name': ' Foden', 'player_number': '47'}, {'player_name': ' Bernardo Silva', 'player_number': '20'}, {'player_name': ' Rodri', 'player_number': '16'}, {'player_name': ' De Bruyne', 'player_number': '17'}, {'player_name': ' Gómez', 'player_number': '21'}, {'player_name': ' Dias', 'player_number': '3'}, {'player_name': ' Akanji', 'player_number': '25'}, {'player_name': ' Cancelo', 'player_number': '7'}, {'player_name': ' Ederson', 'player_number': '31'}];['Isco', 'Telles', 'Rakitic', 'Gómez', 'Delaney', 'Gudelj', 'Acuña', 'Nianzou', 'Carmona', 'Navas', 'Bono'];['22', '3', '10', '24', '18', '6', '19', '14', '30', '16', '13'];['Grealish', 'Haaland', 'Foden', 'Bernardo Silva', 'Rodri', 'De Bruyne', 'Gómez', 'Dias', 'Akanji', 'Cancelo', 'Ederson'];['10', '9', '47', '20', '16', '17', '21', '3', '25', '7', '31']
120;2022-2023;06/09/2022;False;False;False;RB Leipzig;Shakhtar Donetsk;1;4;0.68;0.32;13;5;2;4;0.55;0.45;0.77;0.07;0.16;62141;Red Bull Arena;[{'player_name': ' Silva', 'player_number': '19'}, {'player_name': ' Werner', 'player_number': '11'}, {'player_name': ' Nkunku', 'player_number': '18'}, {'player_name': ' Szoboszlai', 'player_number': '17'}, {'player_name': ' Schlager', 'player_number': '24'}, {'player_name': ' Laimer', 'player_number': '27'}, {'player_name': ' Halstenberg', 'player_number': '23'}, {'player_name': ' Diallo', 'player_number': '37'}, {'player_name': ' Orban', 'player_number': '4'}, {'player_name': ' Simakan', 'player_number': '2'}, {'player_name': ' Gulacsi', 'player_number': '1'}];[{'player_name': ' Zubkov', 'player_number': '11'}, {'player_name': ' Mudryk', 'player_number': '10'}, {'player_name': ' Sudakov', 'player_number': '8'}, {'player_name': ' Bondarenko', 'player_number': '21'}, {'player_name': ' Shved', 'player_number': '9'}, {'player_name': ' Stepanenko', 'player_number': '6'}, {'player_name': ' Konoplya', 'player_number': '26'}, {'player_name': ' Matvienko', 'player_number': '22'}, {'player_name': ' Bondar', 'player_number': '5'}, {'player_name': ' Maia Reis', 'player_number': '23'}, {'player_name': ' Trubin', 'player_number': '81'}];['Silva', 'Werner', 'Nkunku', 'Szoboszlai', 'Schlager', 'Laimer', 'Halstenberg', 'Diallo', 'Orban', 'Simakan', 'Gulacsi'];['19', '11', '18', '17', '24', '27', '23', '37', '4', '2', '1'];['Zubkov', 'Mudryk', 'Sudakov', 'Bondarenko', 'Shved', 'Stepanenko', 'Konoplya', 'Matvienko', 'Bondar', 'Maia Reis', 'Trubin'];['11', '10', '8', '21', '9', '6', '26', '22', '5', '23', '81']
121;2022-2023;06/09/2022;False;False;False;PSG;Juventus;2;1;0.58;0.42;15;13;6;4;0.51;0.49;0.71;0.06;0.23;380515;Parc des Princes;[{'player_name': ' Neymar', 'player_number': '10'}, {'player_name': ' Mbappé', 'player_number': '7'}, {'player_name': ' Messi', 'player_number': '30'}, {'player_name': ' Mendes', 'player_number': '25'}, {'player_name': ' Vitinha', 'player_number': '17'}, {'player_name': ' Verratti', 'player_number': '6'}, {'player_name': ' Hakimi', 'player_number': '2'}, {'player_name': ' Kimpembe', 'player_number': '3'}, {'player_name': ' Marquinhos', 'player_number': '5'}, {'player_name': ' Ramos', 'player_number': '4'}, {'player_name': ' Donnarumma', 'player_number': '99'}];[{'player_name': ' Milik', 'player_number': '14'}, {'player_name': ' Vlahović', 'player_number': '9'}, {'player_name': ' Kostić', 'player_number': '17'}, {'player_name': ' Miretti', 'player_number': '20'}, {'player_name': ' Paredes', 'player_number': '32'}, {'player_name': ' Rabiot', 'player_number': '25'}, {'player_name': ' Cuadrado', 'player_number': '11'}, {'player_name': ' Danilo', 'player_number': '6'}, {'player_name': ' Bonucci', 'player_number': '19'}, {'player_name': ' Bremer', 'player_number': '3'}, {'player_name': ' Perin', 'player_number': '36'}];['Neymar', 'Mbappé', 'Messi', 'Mendes', 'Vitinha', 'Verratti', 'Hakimi', 'Kimpembe', 'Marquinhos', 'Ramos', 'Donnarumma'];['10', '7', '30', '25', '17', '6', '2', '3', '5', '4', '99'];['Milik', 'Vlahović', 'Kostić', 'Miretti', 'Paredes', 'Rabiot', 'Cuadrado', 'Danilo', 'Bonucci', 'Bremer', 'Perin'];['14', '9', '17', '20', '32', '25', '11', '6', '19', '3', '36']
122;2022-2023;06/09/2022;False;False;False;RB Salzburg;Milan;1;1;0.34;0.66;16;14;4;3;0.56;0.43;0.12;0.05;0.83;126984;Red Bull Arena Salzburg;[{'player_name': ' Okafor', 'player_number': '77'}, {'player_name': ' Dos Santos Pedro', 'player_number': '11'}, {'player_name': ' Kameri', 'player_number': '8'}, {'player_name': ' Kjærgaard', 'player_number': '14'}, {'player_name': ' Seiwald', 'player_number': '13'}, {'player_name': ' Capaldo', 'player_number': '7'}, {'player_name': ' Ulmer', 'player_number': '17'}, {'player_name': ' Pavlović', 'player_number': '31'}, {'player_name': ' Solet', 'player_number': '22'}, {'player_name': ' Dedic', 'player_number': '70'}, {'player_name': ' Köhn', 'player_number': '18'}];[{'player_name': ' Giroud', 'player_number': '9'}, {'player_name': ' Leão', 'player_number': '17'}, {'player_name': ' De Ketelaere', 'player_number': '90'}, {'player_name': ' Saelemaekers', 'player_number': '56'}, {'player_name': ' Tonali', 'player_number': '8'}, {'player_name': ' Bennacer', 'player_number': '4'}, {'player_name': ' Hernandez', 'player_number': '19'}, {'player_name': ' Tomori', 'player_number': '23'}, {'player_name': ' Kalulu', 'player_number': '20'}, {'player_name': ' Calabria', 'player_number': '2'}, {'player_name': ' Maignan', 'player_number': '16'}];['Okafor', 'Dos Santos Pedro', 'Kameri', 'Kjærgaard', 'Seiwald', 'Capaldo', 'Ulmer', 'Pavlović', 'Solet', 'Dedic', 'Köhn'];['77', '11', '8', '14', '13', '7', '17', '31', '22', '70', '18'];['Giroud', 'Leão', 'De Ketelaere', 'Saelemaekers', 'Tonali', 'Bennacer', 'Hernandez', 'Tomori', 'Kalulu', 'Calabria', 'Maignan'];['9', '17', '90', '56', '8', '4', '19', '23', '20', '2', '16']
123;2022-2023;06/09/2022;False;False;False;Celtic;Real Madrid;0;3;0.35;0.65;10;12;4;6;0.42;0.58;0.11;0.02;0.87;214926;Celtic Park;"[{'player_name': ' Giakoumakis', 'player_number': '7'}, {'player_name': ' Jota', 'player_number': '17'}, {'player_name': "" O'Riley"", 'player_number': '33'}, {'player_name': ' Abada', 'player_number': '11'}, {'player_name': ' Hatate', 'player_number': '41'}, {'player_name': ' McGregor', 'player_number': '42'}, {'player_name': ' Taylor', 'player_number': '3'}, {'player_name': ' Jenz', 'player_number': '6'}, {'player_name': ' Carter-Vickers', 'player_number': '20'}, {'player_name': ' Juranović', 'player_number': '88'}, {'player_name': ' Hart', 'player_number': '1'}]";[{'player_name': ' Vinícius Júnior', 'player_number': '20'}, {'player_name': ' Benzema', 'player_number': '9'}, {'player_name': ' Valverde', 'player_number': '15'}, {'player_name': ' Kroos', 'player_number': '8'}, {'player_name': ' Tchouaméni', 'player_number': '18'}, {'player_name': ' Modrić', 'player_number': '10'}, {'player_name': ' Mendy', 'player_number': '23'}, {'player_name': ' Alaba', 'player_number': '4'}, {'player_name': ' Éder Militão', 'player_number': '3'}, {'player_name': ' Carvajal', 'player_number': '2'}, {'player_name': ' Courtois', 'player_number': '1'}];"['Giakoumakis', 'Jota', ""O'Riley"", 'Abada', 'Hatate', 'McGregor', 'Taylor', 'Jenz', 'Carter-Vickers', 'Juranović', 'Hart']";['7', '17', '33', '11', '41', '42', '3', '6', '20', '88', '1'];['Vinícius Júnior', 'Benzema', 'Valverde', 'Kroos', 'Tchouaméni', 'Modrić', 'Mendy', 'Alaba', 'Éder Militão', 'Carvajal', 'Courtois'];['20', '9', '15', '8', '18', '10', '23', '4', '3', '2', '1']
